K,dadN,P,Label
20.718120805369125,0.0021441963268701092,20.68,x52_20_pfff
20.788590604026844,0.0021565084982627927,20.68,x52_20_pfff
20.859060402684563,0.002168871000857874,20.68,x52_20_pfff
20.92953020134228,0.0021812933813826745,20.68,x52_20_pfff
21.0,0.0021937855200914284,20.68,x52_20_pfff
8.72735823976385,1.3507786647733946e-05,5.5,x52_5_pfff
8.819348215841273,1.490723140921452e-05,5.5,x52_5_pfff
8.911338191918697,1.6086777544120525e-05,5.5,x52_5_pfff
9.003328167996122,1.7075023572665e-05,5.5,x52_5_pfff
9.095318144073545,1.790056801506093e-05,5.5,x52_5_pfff
9.187308120150968,1.859200939152135e-05,5.5,x52_5_pfff
9.279298096228391,1.9177946222259288e-05,5.5,x52_5_pfff
9.371288072305816,1.9686977027487774e-05,5.5,x52_5_pfff
9.46327804838324,2.0147700327419807e-05,5.5,x52_5_pfff
9.555268024460663,2.0588714642268417e-05,5.5,x52_5_pfff
9.647258000538086,2.1038618492246626e-05,5.5,x52_5_pfff
9.73924797661551,2.1526010397567458e-05,5.5,x52_5_pfff
9.831237952692934,2.2079488878443942e-05,5.5,x52_5_pfff
9.923227928770357,2.2727652455089083e-05,5.5,x52_5_pfff
10.01521790484778,2.34990996477159e-05,5.5,x52_5_pfff
10.107207880925204,2.442242897653743e-05,5.5,x52_5_pfff
10.199197857002627,2.552623896176668e-05,5.5,x52_5_pfff
10.291187833080052,2.6839128123616705e-05,5.5,x52_5_pfff
10.383177809157475,2.8389694982300477e-05,5.5,x52_5_pfff
10.475167785234898,3.0206538058031034e-05,5.5,x52_5_pfff
10.475167785234898,3.0206538058031034e-05,5.5,x52_5_pfff
10.55234899328859,3.1384248423442485e-05,5.5,x52_5_pfff
10.62953020134228,3.2722654587412245e-05,5.5,x52_5_pfff
10.706711409395972,3.42100070330028e-05,5.5,x52_5_pfff
10.783892617449663,3.5831162681430314e-05,5.5,x52_5_pfff
10.861073825503356,3.756866639803157e-05,5.5,x52_5_pfff
10.938255033557047,3.9403834505062955e-05,5.5,x52_5_pfff
11.015436241610738,4.1317810968914687e-05,5.5,x52_5_pfff
11.092617449664429,4.329257135391872e-05,5.5,x52_5_pfff
11.16979865771812,4.5311853765840035e-05,5.5,x52_5_pfff
11.246979865771811,4.736199985327699e-05,5.5,x52_5_pfff
11.324161073825502,4.943269250243254e-05,5.5,x52_5_pfff
11.401342281879193,5.15175801579519e-05,5.5,x52_5_pfff
11.478523489932886,5.361478073764983e-05,5.5,x52_5_pfff
11.555704697986577,5.572726088984485e-05,5.5,x52_5_pfff
11.632885906040269,5.786308887659468e-05,5.5,x52_5_pfff
11.71006711409396,6.0035561662253196e-05,5.5,x52_5_pfff
11.78724832214765,6.226320885235079e-05,5.5,x52_5_pfff
11.864429530201342,6.456967797072237e-05,5.5,x52_5_pfff
11.941610738255033,6.698350719096008e-05,5.5,x52_5_pfff
12.018791946308724,6.95377930595447e-05,5.5,x52_5_pfff
12.095973154362415,7.226976197029867e-05,5.5,x52_5_pfff
12.173154362416106,7.522025518099778e-05,5.5,x52_5_pfff
12.250335570469797,7.843313801096636e-05,5.5,x52_5_pfff
12.327516778523488,8.195464453115454e-05,5.5,x52_5_pfff
12.40469798657718,8.583266956344659e-05,5.5,x52_5_pfff
12.48187919463087,9.011602015166422e-05,5.5,x52_5_pfff
12.559060402684564,9.485363886080513e-05,5.5,x52_5_pfff
12.636241610738255,0.00010009381131137639,5.5,x52_5_pfff
12.713422818791946,0.00010588337027014739,5.5,x52_5_pfff
12.790604026845637,0.00011226690840513291,5.5,x52_5_pfff
12.867785234899328,0.00011928601147903229,5.5,x52_5_pfff
12.94496644295302,0.0001269785233095703,5.5,x52_5_pfff
13.022147651006712,0.00013537785327510986,5.5,x52_5_pfff
13.099328859060403,0.00014451233649742182,5.5,x52_5_pfff
13.176510067114094,0.00015440465609850004,5.5,x52_5_pfff
13.253691275167785,0.00016507133611267635,5.5,x52_5_pfff
13.330872483221476,0.00017652231274693444,5.5,x52_5_pfff
13.408053691275168,0.0001887605907291105,5.5,x52_5_pfff
13.485234899328859,0.00020178199047350792,5.5,x52_5_pfff
13.56241610738255,0.00021557499073422972,5.5,x52_5_pfff
13.63959731543624,0.000230120670316133,5.5,x52_5_pfff
13.716778523489932,0.0002453927512796329,5.5,x52_5_pfff
13.793959731543623,0.0002613577449165099,5.5,x52_5_pfff
13.871140939597314,0.0002779752005973065,5.5,x52_5_pfff
13.948322147651005,0.0002951980564047136,5.5,x52_5_pfff
14.025503355704696,0.00031297308927945256,5.5,x52_5_pfff
14.102684563758388,0.0003312414612234234,5.5,x52_5_pfff
14.179865771812079,0.0003499393569372285,5.5,x52_5_pfff
14.257046979865772,0.0003689987071234651,5.5,x52_5_pfff
14.334228187919463,0.00038834799057130666,5.5,x52_5_pfff
14.411409395973154,0.0004079131070597685,5.5,x52_5_pfff
14.488590604026845,0.0004276183120845239,5.5,x52_5_pfff
14.565771812080536,0.000447387203434161,5.5,x52_5_pfff
14.642953020134227,0.0004671437487241692,5.5,x52_5_pfff
14.72013422818792,0.0004868133421486587,5.5,x52_5_pfff
14.797315436241611,0.0005063238779387071,5.5,x52_5_pfff
14.874496644295302,0.0005256068273302139,5.5,x52_5_pfff
14.951677852348993,0.0005445983052510688,5.5,x52_5_pfff
15.028859060402684,0.0005632401124452623,5.5,x52_5_pfff
15.106040268456375,0.000581480738368111,5.5,x52_5_pfff
15.183221476510067,0.0005992763099199681,5.5,x52_5_pfff
15.260402684563758,0.0006165914709435181,5.5,x52_5_pfff
15.337583892617449,0.0006334001773999067,5.5,x52_5_pfff
15.41476510067114,0.0006496863932694164,5.5,x52_5_pfff
15.491946308724831,0.000665444672501073,5.5,x52_5_pfff
15.569127516778522,0.0006806806127703235,5.5,x52_5_pfff
15.646308724832213,0.0006954111674026827,5.5,x52_5_pfff
15.723489932885904,0.0007096648025918623,5.5,x52_5_pfff
15.800671140939595,0.0007234814879912939,5.5,x52_5_pfff
15.877852348993287,0.0007369125098960057,5.5,x52_5_pfff
15.95503355704698,0.0007500200975654058,5.5,x52_5_pfff
16.03221476510067,0.0007628768547745658,5.5,x52_5_pfff
16.109395973154363,0.0007755649904299698,5.5,x52_5_pfff
16.18657718120805,0.0007881753440532591,5.5,x52_5_pfff
16.263758389261746,0.0008008062041312406,5.5,x52_5_pfff
16.340939597315437,0.000813561919760073,5.5,x52_5_pfff
16.418120805369128,0.0008265513086841939,5.5,x52_5_pfff
16.49530201342282,0.0008398858677538793,5.5,x52_5_pfff
16.57248322147651,0.0008536777950074057,5.5,x52_5_pfff
16.6496644295302,0.000868037836032385,5.5,x52_5_pfff
16.726845637583892,0.0008830729709839193,5.5,x52_5_pfff
16.804026845637583,0.0008988839626426304,5.5,x52_5_pfff
16.881208053691275,0.0009155627901912789,5.5,x52_5_pfff
16.958389261744966,0.0009331899979824621,5.5,x52_5_pfff
17.035570469798657,0.0009518319934696774,5.5,x52_5_pfff
17.112751677852348,0.000971538333687748,5.5,x52_5_pfff
17.18993288590604,0.000992339045204113,5.5,x52_5_pfff
17.26711409395973,0.0010142420283276736,5.5,x52_5_pfff
17.34429530201342,0.0010372306025646745,5.5,x52_5_pfff
17.421476510067116,0.0010612612568593424,5.5,x52_5_pfff
17.498657718120803,0.001086261675058609,5.5,x52_5_pfff
17.575838926174498,0.0011121291143031406,5.5,x52_5_pfff
17.653020134228186,0.0011387292216788287,5.5,x52_5_pfff
17.73020134228188,0.0011658953824720685,5.5,x52_5_pfff
17.807382550335568,0.0011934287017659475,5.5,x52_5_pfff
17.884563758389262,0.0012210987299014408,5.5,x52_5_pfff
17.96174496644295,0.0012486450515150048,5.5,x52_5_pfff
18.038926174496645,0.001275779867460247,5.5,x52_5_pfff
18.116107382550332,0.0013021917089337132,5.5,x52_5_pfff
18.193288590604027,0.0013275504335620077,5.5,x52_5_pfff
18.270469798657718,0.0013515136640764754,5.5,x52_5_pfff
18.34765100671141,0.0013737348415112326,5.5,x52_5_pfff
18.4248322147651,0.0013938730766176466,5.5,x52_5_pfff
18.50201342281879,0.001411604995401795,5.5,x52_5_pfff
18.579194630872482,0.0014266387873686376,5.5,x52_5_pfff
18.656375838926174,0.00143873067820556,5.5,x52_5_pfff
18.733557046979865,0.001447704062266465,5.5,x52_5_pfff
18.810738255033556,0.0014534715443337005,5.5,x52_5_pfff
18.887919463087247,0.001456060154746491,5.5,x52_5_pfff
18.965100671140938,0.001455640017099274,5.5,x52_5_pfff
19.042281879194633,0.001452556763339325,5.5,x52_5_pfff
19.11946308724832,0.0014473680072379213,5.5,x52_5_pfff
19.196644295302015,0.0014408842038812278,5.5,x52_5_pfff
19.273825503355702,0.0014342142400340947,5.5,x52_5_pfff
19.351006711409397,0.0014288161179789737,5.5,x52_5_pfff
19.428187919463085,0.0014265531137330192,5.5,x52_5_pfff
19.50536912751678,0.0014297558094042962,5.5,x52_5_pfff
19.582550335570467,0.0014412904188738805,5.5,x52_5_pfff
19.65973154362416,0.0014646338459893616,5.5,x52_5_pfff
19.73691275167785,0.0015039559350372893,5.5,x52_5_pfff
19.814093959731544,0.0015642093944335943,5.5,x52_5_pfff
19.891275167785235,0.001651227896340429,5.5,x52_5_pfff
19.968456375838926,0.0017718328772939422,5.5,x52_5_pfff
20.045637583892617,0.001933949587916029,5.5,x52_5_pfff
20.122818791946308,0.0021467329633945553,5.5,x52_5_pfff
20.2,0.0024207039106568526,5.5,x52_5_pfff
8.55941305187539,1.9133170498278837e-05,6.89,x52_6_pfff
8.654997112517824,2.002982054380138e-05,6.89,x52_6_pfff
8.750581173160258,2.0621125753677038e-05,6.89,x52_6_pfff
8.846165233802692,2.0260996615057393e-05,6.89,x52_6_pfff
8.941749294445126,2.055401103780443e-05,6.89,x52_6_pfff
9.03733335508756,2.164067800292549e-05,6.89,x52_6_pfff
9.132917415729993,2.272734496804655e-05,6.89,x52_6_pfff
9.228501476372427,2.381401193316761e-05,6.89,x52_6_pfff
9.324085537014861,2.490067889828867e-05,6.89,x52_6_pfff
9.419669597657295,2.598734586340973e-05,6.89,x52_6_pfff
9.515253658299729,2.707401282853079e-05,6.89,x52_6_pfff
9.610837718942163,2.8160679793651846e-05,6.89,x52_6_pfff
9.706421779584597,2.9247346758772913e-05,6.89,x52_6_pfff
9.80200584022703,3.033401372389397e-05,6.89,x52_6_pfff
9.897589900869464,3.1420680689015035e-05,6.89,x52_6_pfff
9.993173961511898,3.2507347654136096e-05,6.89,x52_6_pfff
10.088758022154332,3.359401461925715e-05,6.89,x52_6_pfff
10.184342082796766,3.468068158437821e-05,6.89,x52_6_pfff
10.2799261434392,3.576734854949927e-05,6.89,x52_6_pfff
10.375510204081634,3.685401551462033e-05,6.89,x52_6_pfff
10.375510204081634,3.685401551462033e-05,6.89,x52_6_pfff
10.622448979591837,4.6531274698188044e-05,6.89,x52_6_pfff
10.869387755102041,5.970703562177367e-05,6.89,x52_6_pfff
11.116326530612245,7.659245183123053e-05,6.89,x52_6_pfff
11.363265306122448,9.730416429872061e-05,6.89,x52_6_pfff
11.610204081632652,0.00012187306929162478,6.89,x52_6_pfff
11.857142857142858,0.0001502530862414532,6.89,x52_6_pfff
12.104081632653061,0.00018232992561275485,6.89,x52_6_pfff
12.351020408163265,0.00021792985677202887,6.89,x52_6_pfff
12.59795918367347,0.0002568284758566344,6.89,x52_6_pfff
12.844897959183672,0.0002987594736436995,6.89,x52_6_pfff
13.091836734693878,0.00034342340341903487,6.89,x52_6_pfff
13.338775510204082,0.0003904964488460396,6.89,x52_6_pfff
13.585714285714285,0.00043963919183461484,6.89,x52_6_pfff
13.832653061224491,0.000490505380410073,6.89,x52_6_pfff
14.079591836734695,0.0005427506965820471,6.89,x52_6_pfff
14.326530612244898,0.0005960415242134026,6.89,x52_6_pfff
14.573469387755102,0.0006500637168891463,6.89,x52_6_pfff
14.820408163265306,0.0007045313657853378,6.89,x52_6_pfff
15.067346938775511,0.0007591955675379989,6.89,x52_6_pfff
15.314285714285715,0.0008138531921120236,6.89,x52_6_pfff
15.561224489795919,0.0008683556506700893,6.89,x52_6_pfff
15.808163265306122,0.0009226176634415668,6.89,x52_6_pfff
16.055102040816326,0.0009766260275914298,6.89,x52_6_pfff
16.30204081632653,0.0010304483850891665,6.89,x52_6_pfff
16.548979591836734,0.0010842419905776875,6.89,x52_6_pfff
16.79591836734694,0.0011382624792422398,6.89,x52_6_pfff
17.042857142857144,0.0011928726346793136,6.89,x52_6_pfff
17.289795918367346,0.0012485511567655527,6.89,x52_6_pfff
17.536734693877552,0.001305901429526669,6.89,x52_6_pfff
17.783673469387757,0.001365660289006347,6.89,x52_6_pfff
18.03061224489796,0.0014287067911351564,6.89,x52_6_pfff
18.27755102040816,0.0014960709795994644,6.89,x52_6_pfff
18.524489795918367,0.0015689426537103452,6.89,x52_6_pfff
18.771428571428572,0.0016486801362724862,6.89,x52_6_pfff
19.018367346938774,0.0017368190414531015,6.89,x52_6_pfff
19.26530612244898,0.001835081042650846,6.89,x52_6_pfff
19.512244897959185,0.001945382640364717,6.89,x52_6_pfff
19.759183673469387,0.00206984393006297,6.89,x52_6_pfff
20.00612244897959,0.002210797370052028,6.89,x52_6_pfff
20.253061224489795,0.002370796549345399,6.89,x52_6_pfff
20.5,0.0025526249555325674,6.89,x52_6_pfff
