K,dadN,P,Label
12.570707070707071,0.000601897264163984,21.0,xxx100_21_pff
12.777777777777779,0.0006359015202949584,21.0,xxx100_21_pff
12.984848484848484,0.0006683031354137347,21.0,xxx100_21_pff
13.191919191919192,0.0006994030124515793,21.0,xxx100_21_pff
13.3989898989899,0.0007294942562332579,21.0,xxx100_21_pff
13.606060606060606,0.000758862173477036,21.0,xxx100_21_pff
13.813131313131313,0.0007877842727946799,21.0,xxx100_21_pff
14.02020202020202,0.0008165302646914546,21.0,xxx100_21_pff
14.227272727272727,0.0008453620615661261,21.0,xxx100_21_pff
14.434343434343434,0.0008745337777109599,21.0,xxx100_21_pff
14.641414141414142,0.0009042917293117217,21.0,xxx100_21_pff
14.848484848484848,0.0009348744344476761,21.0,xxx100_21_pff
15.055555555555555,0.0009665126130915893,21.0,xxx100_21_pff
15.262626262626263,0.0009994291871097262,21.0,xxx100_21_pff
15.469696969696969,0.0010338392802618514,21.0,xxx100_21_pff
15.676767676767676,0.0010699502182012312,21.0,xxx100_21_pff
15.883838383838384,0.0011079615284746301,21.0,xxx100_21_pff
16.09090909090909,0.0011480649405223124,21.0,xxx100_21_pff
16.2979797979798,0.0011904443856780445,21.0,xxx100_21_pff
16.505050505050505,0.0012352759971690896,21.0,xxx100_21_pff
16.71212121212121,0.0012827281101162131,21.0,xxx100_21_pff
16.91919191919192,0.001332961261533681,21.0,xxx100_21_pff
17.126262626262626,0.0013861281903292555,21.0,xxx100_21_pff
17.333333333333332,0.0014423738373042026,21.0,xxx100_21_pff
17.54040404040404,0.0015018353451532874,21.0,xxx100_21_pff
17.747474747474747,0.0015646420584647727,21.0,xxx100_21_pff
17.954545454545453,0.0016309155237204237,21.0,xxx100_21_pff
18.161616161616163,0.0017007694892955058,21.0,xxx100_21_pff
18.36868686868687,0.0017743099054587808,21.0,xxx100_21_pff
18.575757575757578,0.0018516349243725156,21.0,xxx100_21_pff
18.782828282828284,0.0019328349000924713,21.0,xxx100_21_pff
18.98989898989899,0.0020179923885679137,21.0,xxx100_21_pff
19.196969696969695,0.0021071821476416064,21.0,xxx100_21_pff
19.404040404040405,0.0022004711370498145,21.0,xxx100_21_pff
19.61111111111111,0.0022979185184222994,21.0,xxx100_21_pff
19.81818181818182,0.0023995756552823277,21.0,xxx100_21_pff
20.025252525252526,0.0025054861130466596,21.0,xxx100_21_pff
20.232323232323232,0.0026156856590255607,21.0,xxx100_21_pff
20.439393939393938,0.0027302022624227946,21.0,xxx100_21_pff
20.646464646464647,0.002849056094335626,21.0,xxx100_21_pff
20.853535353535353,0.002972259527754815,21.0,xxx100_21_pff
21.060606060606062,0.003099817137564629,21.0,xxx100_21_pff
21.267676767676768,0.0032317257005428273,21.0,xxx100_21_pff
21.474747474747474,0.003367974195360674,21.0,xxx100_21_pff
21.68181818181818,0.0035085438025829327,21.0,xxx100_21_pff
21.88888888888889,0.00365340790466787,21.0,xxx100_21_pff
22.095959595959595,0.003802532085967243,21.0,xxx100_21_pff
22.303030303030305,0.003955874132726319,21.0,xxx100_21_pff
22.51010101010101,0.004113384033083858,21.0,xxx100_21_pff
22.717171717171716,0.004275003977072122,21.0,xxx100_21_pff
22.924242424242422,0.004440668356616878,21.0,xxx100_21_pff
23.13131313131313,0.004610303765537387,21.0,xxx100_21_pff
23.33838383838384,0.004783828999546411,21.0,xxx100_21_pff
23.545454545454547,0.004961155056250209,21.0,xxx100_21_pff
23.752525252525253,0.005142185135148547,21.0,xxx100_21_pff
23.95959595959596,0.005326814637634688,21.0,xxx100_21_pff
24.166666666666664,0.005514931166995392,21.0,xxx100_21_pff
24.373737373737374,0.005706414528410926,21.0,xxx100_21_pff
24.580808080808083,0.005901136728955049,21.0,xxx100_21_pff
24.78787878787879,0.00609896197759502,21.0,xxx100_21_pff
24.994949494949495,0.0062997466851916015,21.0,xxx100_21_pff
25.2020202020202,0.006503339464499059,21.0,xxx100_21_pff
25.409090909090907,0.006709581130165153,21.0,xxx100_21_pff
25.616161616161616,0.0069183046987311494,21.0,xxx100_21_pff
25.823232323232325,0.007129335388631807,21.0,xxx100_21_pff
26.03030303030303,0.007342490620195381,21.0,xxx100_21_pff
26.237373737373737,0.007557580015643639,21.0,xxx100_21_pff
26.444444444444443,0.007774405399091839,21.0,xxx100_21_pff
26.651515151515152,0.007992760796548754,21.0,xxx100_21_pff
26.858585858585858,0.008212432435916628,21.0,xxx100_21_pff
27.065656565656564,0.008433198746991236,21.0,xxx100_21_pff
27.272727272727273,0.008654830361461835,21.0,xxx100_21_pff
27.47979797979798,0.008877090112911183,21.0,xxx100_21_pff
27.68686868686869,0.009099733036815546,21.0,xxx100_21_pff
27.893939393939394,0.00932250637054468,21.0,xxx100_21_pff
28.1010101010101,0.009545149553361847,21.0,xxx100_21_pff
28.30808080808081,0.009767394226423816,21.0,xxx100_21_pff
28.515151515151516,0.009988964232780837,21.0,xxx100_21_pff
28.72222222222222,0.010209575617376674,21.0,xxx100_21_pff
28.92929292929293,0.010428936627048593,21.0,xxx100_21_pff
29.136363636363637,0.010646747710527345,21.0,xxx100_21_pff
29.343434343434343,0.010862701518437198,21.0,xxx100_21_pff
29.550505050505052,0.011076482903295916,21.0,xxx100_21_pff
29.757575757575758,0.011287768919514746,21.0,xxx100_21_pff
29.964646464646464,0.01149622882339846,21.0,xxx100_21_pff
30.171717171717173,0.011701524073145316,21.0,xxx100_21_pff
30.37878787878788,0.01190330832884707,21.0,xxx100_21_pff
30.585858585858585,0.012101227452488985,21.0,xxx100_21_pff
30.792929292929294,0.012294919507949826,21.0,xxx100_21_pff
31.0,0.012484014761001843,21.0,xxx100_21_pff
8.244897959183675,1.1361708099001948e-05,7.0,xxx100_7_pff
8.775510204081634,2.116975188566129e-05,7.0,xxx100_7_pff
9.306122448979592,2.7969073751989517e-05,7.0,xxx100_7_pff
9.83673469387755,4.214950680898996e-05,7.0,xxx100_7_pff
10.36734693877551,6.874121164710814e-05,7.0,xxx100_7_pff
10.89795918367347,0.00010862365323654761,7.0,xxx100_7_pff
11.428571428571429,0.000159925001744274,7.0,xxx100_7_pff
11.959183673469388,0.00021936802867707927,7.0,xxx100_7_pff
12.489795918367347,0.0002834062310514934,7.0,xxx100_7_pff
13.020408163265307,0.0003490651948066531,7.0,xxx100_7_pff
13.551020408163266,0.00041446046703244615,7.0,xxx100_7_pff
14.081632653061224,0.00047900580739930894,7.0,xxx100_7_pff
14.612244897959183,0.0005433559950649457,7.0,xxx100_7_pff
15.142857142857142,0.0006091477409139298,7.0,xxx100_7_pff
15.673469387755102,0.0006786120588756245,7.0,xxx100_7_pff
16.20408163265306,0.0007541330468810769,7.0,xxx100_7_pff
16.73469387755102,0.0008378227803774926,7.0,xxx100_7_pff
17.26530612244898,0.0009311712918365472,7.0,xxx100_7_pff
17.79591836734694,0.0010348157609871111,7.0,xxx100_7_pff
18.3265306122449,0.001148455435190939,7.0,xxx100_7_pff
18.857142857142858,0.0012709198000784676,7.0,xxx100_7_pff
19.387755102040817,0.0014003784898880516,7.0,xxx100_7_pff
19.918367346938776,0.0015346637275227386,7.0,xxx100_7_pff
20.448979591836736,0.001671661078770972,7.0,xxx100_7_pff
20.979591836734695,0.001809713356048456,7.0,xxx100_7_pff
21.510204081632654,0.0019479769770247093,7.0,xxx100_7_pff
22.040816326530614,0.002086671335216641,7.0,xxx100_7_pff
22.571428571428573,0.0022271711356796875,7.0,xxx100_7_pff
23.102040816326532,0.002371910551921706,7.0,xxx100_7_pff
23.632653061224488,0.0025240978327228233,7.0,xxx100_7_pff
24.163265306122447,0.0026872809922828733,7.0,xxx100_7_pff
24.693877551020407,0.0028648608166537293,7.0,xxx100_7_pff
25.224489795918366,0.003059717976363936,7.0,xxx100_7_pff
25.755102040816325,0.0032742079121243243,7.0,xxx100_7_pff
26.285714285714285,0.003510881720132932,7.0,xxx100_7_pff
26.816326530612244,0.0037744148683922863,7.0,xxx100_7_pff
27.346938775510203,0.004075369588229243,7.0,xxx100_7_pff
27.877551020408163,0.00443658256848372,7.0,xxx100_7_pff
28.408163265306122,0.0049031584962250414,7.0,xxx100_7_pff
28.93877551020408,0.005557263399979977,7.0,xxx100_7_pff
29.46938775510204,0.006539151021932679,7.0,xxx100_7_pff
30.0,0.008076121936998353,7.0,xxx100_7_pff
